timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 19:17:15.721, 1, 27, 1980 MHz, 113.96 W, 0 %, 1741 MiB
2026/04/22 19:17:15.722, 2, 28, 1980 MHz, 114.48 W, 0 %, 1741 MiB
2026/04/22 19:17:15.722, 3, 23, 1980 MHz, 113.93 W, 0 %, 1741 MiB
2026/04/22 19:17:15.723, 4, 24, 1980 MHz, 115.03 W, 0 %, 1741 MiB
2026/04/22 19:17:15.723, 5, 27, 1980 MHz, 114.52 W, 0 %, 1741 MiB
2026/04/22 19:17:15.724, 6, 26, 1980 MHz, 114.73 W, 0 %, 1741 MiB
2026/04/22 19:17:15.724, 7, 25, 1980 MHz, 111.14 W, 0 %, 1741 MiB
2026/04/22 19:17:16.725, 0, 24, 1980 MHz, 114.68 W, 0 %, 1741 MiB
2026/04/22 19:17:16.725, 1, 27, 1980 MHz, 113.93 W, 0 %, 1741 MiB
2026/04/22 19:17:16.726, 2, 28, 1980 MHz, 114.44 W, 0 %, 1741 MiB
2026/04/22 19:17:16.726, 3, 23, 1980 MHz, 113.88 W, 0 %, 1741 MiB
2026/04/22 19:17:16.727, 4, 24, 1980 MHz, 115.05 W, 0 %, 1741 MiB
2026/04/22 19:17:16.727, 5, 27, 1980 MHz, 114.47 W, 0 %, 1741 MiB
2026/04/22 19:17:16.728, 6, 26, 1980 MHz, 114.72 W, 0 %, 1741 MiB
2026/04/22 19:17:16.728, 7, 25, 1980 MHz, 111.18 W, 0 %, 1741 MiB
2026/04/22 19:17:17.729, 0, 24, 1980 MHz, 114.72 W, 0 %, 1741 MiB
2026/04/22 19:17:17.731, 1, 27, 1980 MHz, 113.93 W, 0 %, 1741 MiB
2026/04/22 19:17:17.733, 2, 28, 1980 MHz, 114.47 W, 0 %, 1741 MiB
2026/04/22 19:17:17.734, 3, 24, 1980 MHz, 113.87 W, 0 %, 1741 MiB
2026/04/22 19:17:17.735, 4, 24, 1980 MHz, 115.05 W, 0 %, 1741 MiB
2026/04/22 19:17:17.736, 5, 28, 1980 MHz, 114.54 W, 0 %, 1741 MiB
2026/04/22 19:17:17.737, 6, 26, 1980 MHz, 114.74 W, 0 %, 1741 MiB
2026/04/22 19:17:17.738, 7, 25, 1980 MHz, 111.18 W, 0 %, 1741 MiB
2026/04/22 19:17:18.739, 0, 24, 1980 MHz, 114.69 W, 0 %, 1741 MiB
2026/04/22 19:17:18.743, 1, 27, 1980 MHz, 114.04 W, 0 %, 1741 MiB
2026/04/22 19:17:18.744, 2, 28, 1980 MHz, 114.54 W, 0 %, 1741 MiB
2026/04/22 19:17:18.746, 3, 24, 1980 MHz, 113.93 W, 0 %, 1741 MiB
2026/04/22 19:17:18.747, 4, 24, 1980 MHz, 115.09 W, 0 %, 1741 MiB
2026/04/22 19:17:18.748, 5, 28, 1980 MHz, 114.51 W, 0 %, 1741 MiB
2026/04/22 19:17:18.752, 6, 26, 1980 MHz, 114.83 W, 0 %, 1741 MiB
2026/04/22 19:17:18.753, 7, 25, 1980 MHz, 111.19 W, 0 %, 1741 MiB
2026/04/22 19:17:19.754, 0, 24, 1980 MHz, 114.64 W, 0 %, 1741 MiB
2026/04/22 19:17:19.756, 1, 27, 1980 MHz, 114.00 W, 0 %, 1741 MiB
2026/04/22 19:17:19.757, 2, 28, 1980 MHz, 114.44 W, 0 %, 1741 MiB
2026/04/22 19:17:19.758, 3, 24, 1980 MHz, 113.94 W, 0 %, 1741 MiB
2026/04/22 19:17:19.758, 4, 24, 1980 MHz, 115.05 W, 0 %, 1741 MiB
2026/04/22 19:17:19.759, 5, 28, 1980 MHz, 114.50 W, 0 %, 1741 MiB
2026/04/22 19:17:19.759, 6, 26, 1980 MHz, 114.79 W, 0 %, 1741 MiB
2026/04/22 19:17:19.760, 7, 25, 1980 MHz, 111.21 W, 0 %, 1741 MiB
2026/04/22 19:17:20.761, 0, 24, 1980 MHz, 114.67 W, 0 %, 1741 MiB
2026/04/22 19:17:20.763, 1, 27, 1980 MHz, 113.94 W, 0 %, 1741 MiB
2026/04/22 19:17:20.763, 2, 28, 1980 MHz, 114.42 W, 0 %, 1741 MiB
2026/04/22 19:17:20.764, 3, 24, 1980 MHz, 113.92 W, 0 %, 1741 MiB
2026/04/22 19:17:20.765, 4, 24, 1980 MHz, 115.06 W, 0 %, 1741 MiB
2026/04/22 19:17:20.766, 5, 28, 1980 MHz, 114.48 W, 0 %, 1741 MiB
2026/04/22 19:17:20.766, 6, 26, 1980 MHz, 114.72 W, 0 %, 1741 MiB
2026/04/22 19:17:20.767, 7, 25, 1980 MHz, 111.20 W, 0 %, 1741 MiB
2026/04/22 19:17:21.767, 0, 24, 1980 MHz, 114.71 W, 0 %, 1741 MiB
2026/04/22 19:17:21.769, 1, 27, 1980 MHz, 113.99 W, 1 %, 1741 MiB
2026/04/22 19:17:21.770, 2, 28, 1980 MHz, 114.47 W, 0 %, 1741 MiB
2026/04/22 19:17:21.771, 3, 24, 1980 MHz, 113.96 W, 0 %, 1741 MiB
2026/04/22 19:17:21.771, 4, 24, 1980 MHz, 115.07 W, 0 %, 1741 MiB
2026/04/22 19:17:21.772, 5, 28, 1980 MHz, 114.57 W, 0 %, 1741 MiB
2026/04/22 19:17:21.773, 6, 26, 1980 MHz, 114.82 W, 0 %, 1741 MiB
2026/04/22 19:17:21.773, 7, 25, 1980 MHz, 111.20 W, 0 %, 1741 MiB
2026/04/22 19:17:22.774, 0, 24, 1980 MHz, 114.71 W, 0 %, 1741 MiB
2026/04/22 19:17:22.775, 1, 27, 1980 MHz, 113.95 W, 0 %, 1741 MiB
2026/04/22 19:17:22.776, 2, 28, 1980 MHz, 114.49 W, 0 %, 1741 MiB
2026/04/22 19:17:22.776, 3, 24, 1980 MHz, 113.90 W, 0 %, 1741 MiB
2026/04/22 19:17:22.777, 4, 24, 1980 MHz, 115.06 W, 0 %, 1741 MiB
2026/04/22 19:17:22.777, 5, 28, 1980 MHz, 114.60 W, 0 %, 1741 MiB
2026/04/22 19:17:22.778, 6, 26, 1980 MHz, 114.71 W, 0 %, 1741 MiB
2026/04/22 19:17:22.778, 7, 25, 1980 MHz, 111.19 W, 0 %, 1741 MiB
2026/04/22 19:17:23.779, 0, 25, 1980 MHz, 114.75 W, 0 %, 1741 MiB
2026/04/22 19:17:23.781, 1, 27, 1980 MHz, 113.97 W, 0 %, 1741 MiB
2026/04/22 19:17:23.782, 2, 28, 1980 MHz, 114.55 W, 0 %, 1741 MiB
2026/04/22 19:17:23.782, 3, 24, 1980 MHz, 113.90 W, 0 %, 1741 MiB
2026/04/22 19:17:23.783, 4, 24, 1980 MHz, 115.12 W, 0 %, 1741 MiB
2026/04/22 19:17:23.784, 5, 28, 1980 MHz, 114.48 W, 0 %, 1741 MiB
2026/04/22 19:17:23.784, 6, 26, 1980 MHz, 114.74 W, 0 %, 1741 MiB
2026/04/22 19:17:23.785, 7, 25, 1980 MHz, 111.18 W, 0 %, 1741 MiB
2026/04/22 19:17:24.785, 0, 25, 1980 MHz, 114.77 W, 0 %, 1741 MiB
2026/04/22 19:17:24.787, 1, 27, 1980 MHz, 114.00 W, 0 %, 1741 MiB
2026/04/22 19:17:24.787, 2, 29, 1980 MHz, 131.85 W, 0 %, 27919 MiB
2026/04/22 19:17:24.788, 3, 24, 1980 MHz, 113.89 W, 0 %, 2081 MiB
2026/04/22 19:17:24.789, 4, 24, 1980 MHz, 115.14 W, 0 %, 4627 MiB
2026/04/22 19:17:24.789, 5, 29, 1980 MHz, 132.12 W, 6 %, 27919 MiB
2026/04/22 19:17:24.790, 6, 26, 1980 MHz, 114.81 W, 0 %, 2081 MiB
2026/04/22 19:17:24.791, 7, 25, 1980 MHz, 111.15 W, 0 %, 1741 MiB
2026/04/22 19:17:25.792, 0, 25, 1980 MHz, 114.77 W, 0 %, 1741 MiB
2026/04/22 19:17:25.794, 1, 27, 1980 MHz, 133.21 W, 0 %, 27919 MiB
2026/04/22 19:17:25.795, 2, 37, 1980 MHz, 167.54 W, 98 %, 28039 MiB
2026/04/22 19:17:25.796, 3, 24, 1980 MHz, 131.41 W, 0 %, 27919 MiB
2026/04/22 19:17:25.796, 4, 24, 1980 MHz, 132.93 W, 0 %, 28039 MiB
2026/04/22 19:17:25.797, 5, 33, 1980 MHz, 234.61 W, 100 %, 28039 MiB
2026/04/22 19:17:25.798, 6, 27, 1980 MHz, 165.97 W, 0 %, 28039 MiB
2026/04/22 19:17:25.798, 7, 25, 1980 MHz, 111.21 W, 0 %, 2081 MiB
2026/04/22 19:17:26.799, 0, 25, 1980 MHz, 132.84 W, 0 %, 27919 MiB
2026/04/22 19:17:26.801, 1, 31, 1980 MHz, 236.76 W, 100 %, 28039 MiB
2026/04/22 19:17:26.802, 2, 29, 1980 MHz, 187.48 W, 0 %, 28039 MiB
2026/04/22 19:17:26.803, 3, 25, 1980 MHz, 232.85 W, 0 %, 28039 MiB
2026/04/22 19:17:26.804, 4, 24, 1980 MHz, 236.64 W, 0 %, 28039 MiB
2026/04/22 19:17:26.804, 5, 28, 1980 MHz, 115.40 W, 0 %, 28039 MiB
2026/04/22 19:17:26.805, 6, 26, 1980 MHz, 210.58 W, 0 %, 28039 MiB
2026/04/22 19:17:26.806, 7, 25, 1980 MHz, 133.48 W, 0 %, 28039 MiB
2026/04/22 19:17:27.807, 0, 26, 1980 MHz, 227.93 W, 0 %, 28039 MiB
2026/04/22 19:17:27.809, 1, 28, 1980 MHz, 115.04 W, 0 %, 28039 MiB
2026/04/22 19:17:27.809, 2, 29, 1980 MHz, 114.74 W, 0 %, 28039 MiB
2026/04/22 19:17:27.810, 3, 24, 1980 MHz, 114.18 W, 0 %, 28039 MiB
2026/04/22 19:17:27.811, 4, 24, 1980 MHz, 114.56 W, 0 %, 28039 MiB
2026/04/22 19:17:27.811, 5, 28, 1980 MHz, 114.92 W, 0 %, 28039 MiB
2026/04/22 19:17:27.812, 6, 26, 1980 MHz, 114.46 W, 0 %, 28039 MiB
2026/04/22 19:17:27.813, 7, 26, 1980 MHz, 228.87 W, 0 %, 28039 MiB
2026/04/22 19:17:28.813, 0, 25, 1980 MHz, 114.27 W, 0 %, 28039 MiB
2026/04/22 19:17:28.816, 1, 27, 1980 MHz, 114.78 W, 0 %, 28039 MiB
2026/04/22 19:17:28.816, 2, 29, 1980 MHz, 114.70 W, 0 %, 28039 MiB
2026/04/22 19:17:28.817, 3, 24, 1980 MHz, 114.12 W, 0 %, 28039 MiB
2026/04/22 19:17:28.818, 4, 24, 1980 MHz, 114.67 W, 0 %, 28039 MiB
2026/04/22 19:17:28.818, 5, 28, 1980 MHz, 114.89 W, 0 %, 28039 MiB
2026/04/22 19:17:28.819, 6, 26, 1980 MHz, 114.42 W, 0 %, 28039 MiB
2026/04/22 19:17:28.820, 7, 25, 1980 MHz, 111.41 W, 0 %, 28039 MiB
2026/04/22 19:17:29.820, 0, 25, 1980 MHz, 114.16 W, 0 %, 28039 MiB
2026/04/22 19:17:29.822, 1, 27, 1980 MHz, 114.76 W, 0 %, 28039 MiB
2026/04/22 19:17:29.823, 2, 29, 1980 MHz, 114.73 W, 0 %, 28039 MiB
2026/04/22 19:17:29.824, 3, 24, 1980 MHz, 114.06 W, 0 %, 28039 MiB
2026/04/22 19:17:29.824, 4, 24, 1980 MHz, 114.65 W, 0 %, 28039 MiB
2026/04/22 19:17:29.825, 5, 28, 1980 MHz, 114.83 W, 0 %, 28039 MiB
2026/04/22 19:17:29.826, 6, 26, 1980 MHz, 114.37 W, 0 %, 28039 MiB
2026/04/22 19:17:29.826, 7, 25, 1980 MHz, 110.95 W, 0 %, 28039 MiB
2026/04/22 19:17:30.827, 0, 25, 1980 MHz, 114.14 W, 0 %, 28039 MiB
2026/04/22 19:17:30.829, 1, 27, 1980 MHz, 114.75 W, 0 %, 28039 MiB
2026/04/22 19:17:30.830, 2, 29, 1980 MHz, 114.65 W, 0 %, 28039 MiB
2026/04/22 19:17:30.830, 3, 24, 1980 MHz, 114.05 W, 0 %, 28039 MiB
2026/04/22 19:17:30.831, 4, 24, 1980 MHz, 114.69 W, 0 %, 28039 MiB
