timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 03:45:32.149, 2, 52, 1905 MHz, 679.10 W, 100 %, 46477 MiB
2026/04/22 03:45:32.152, 3, 55, 1920 MHz, 688.04 W, 99 %, 46477 MiB
2026/04/22 03:45:33.155, 0, 55, 1845 MHz, 694.32 W, 100 %, 46477 MiB
2026/04/22 03:45:33.160, 1, 59, 1770 MHz, 694.17 W, 99 %, 46477 MiB
2026/04/22 03:45:33.163, 2, 56, 1830 MHz, 700.71 W, 99 %, 46477 MiB
2026/04/22 03:45:33.166, 3, 54, 1770 MHz, 693.33 W, 100 %, 46477 MiB
2026/04/22 03:45:34.169, 0, 54, 1815 MHz, 689.39 W, 100 %, 46477 MiB
2026/04/22 03:45:34.174, 1, 58, 1680 MHz, 693.97 W, 99 %, 46477 MiB
2026/04/22 03:45:34.177, 2, 55, 1860 MHz, 693.78 W, 100 %, 46477 MiB
2026/04/22 03:45:34.182, 3, 55, 1890 MHz, 690.18 W, 99 %, 46477 MiB
2026/04/22 03:45:35.189, 0, 54, 1830 MHz, 688.82 W, 99 %, 46477 MiB
2026/04/22 03:45:35.193, 1, 59, 1815 MHz, 690.36 W, 100 %, 46477 MiB
2026/04/22 03:45:35.196, 2, 56, 1860 MHz, 696.28 W, 99 %, 46477 MiB
2026/04/22 03:45:35.198, 3, 55, 1785 MHz, 692.70 W, 100 %, 46477 MiB
2026/04/22 03:45:36.201, 0, 55, 1860 MHz, 694.85 W, 99 %, 46477 MiB
2026/04/22 03:45:36.206, 1, 59, 1830 MHz, 692.93 W, 99 %, 46477 MiB
2026/04/22 03:45:36.209, 2, 56, 1920 MHz, 686.33 W, 99 %, 46477 MiB
2026/04/22 03:45:36.211, 3, 55, 1815 MHz, 690.66 W, 100 %, 46477 MiB
2026/04/22 03:45:37.214, 0, 54, 1830 MHz, 686.94 W, 100 %, 46477 MiB
2026/04/22 03:45:37.219, 1, 59, 1815 MHz, 689.91 W, 100 %, 46477 MiB
2026/04/22 03:45:37.223, 2, 56, 1830 MHz, 695.64 W, 100 %, 46477 MiB
2026/04/22 03:45:37.226, 3, 56, 1815 MHz, 692.01 W, 99 %, 46477 MiB
2026/04/22 03:45:38.229, 0, 54, 1770 MHz, 691.00 W, 99 %, 46477 MiB
2026/04/22 03:45:38.233, 1, 59, 1830 MHz, 693.86 W, 99 %, 46477 MiB
2026/04/22 03:45:38.236, 2, 56, 1845 MHz, 686.36 W, 99 %, 46477 MiB
2026/04/22 03:45:38.239, 3, 55, 1725 MHz, 690.56 W, 100 %, 46477 MiB
2026/04/22 03:45:39.242, 0, 55, 1935 MHz, 687.90 W, 100 %, 46477 MiB
2026/04/22 03:45:39.246, 1, 59, 1875 MHz, 691.61 W, 99 %, 46477 MiB
2026/04/22 03:45:39.250, 2, 57, 1875 MHz, 687.15 W, 100 %, 46477 MiB
2026/04/22 03:45:39.252, 3, 55, 1845 MHz, 694.04 W, 99 %, 46477 MiB
2026/04/22 03:45:40.255, 0, 55, 1890 MHz, 690.95 W, 99 %, 46477 MiB
2026/04/22 03:45:40.259, 1, 59, 1845 MHz, 693.79 W, 100 %, 46477 MiB
2026/04/22 03:45:40.262, 2, 57, 1890 MHz, 690.33 W, 100 %, 46477 MiB
2026/04/22 03:45:40.266, 3, 55, 1905 MHz, 688.31 W, 99 %, 46477 MiB
2026/04/22 03:45:41.268, 0, 54, 1950 MHz, 688.82 W, 99 %, 46477 MiB
2026/04/22 03:45:41.273, 1, 59, 1770 MHz, 694.30 W, 99 %, 46477 MiB
2026/04/22 03:45:41.276, 2, 55, 1890 MHz, 692.34 W, 99 %, 46477 MiB
2026/04/22 03:45:41.279, 3, 56, 1845 MHz, 697.11 W, 100 %, 46477 MiB
2026/04/22 03:45:42.283, 0, 53, 1965 MHz, 626.48 W, 45 %, 46477 MiB
2026/04/22 03:45:42.287, 1, 51, 1965 MHz, 621.06 W, 0 %, 46477 MiB
2026/04/22 03:45:42.289, 2, 53, 1965 MHz, 608.40 W, 9 %, 46477 MiB
2026/04/22 03:45:42.291, 3, 46, 1965 MHz, 598.66 W, 57 %, 46477 MiB
2026/04/22 03:45:43.293, 0, 55, 1920 MHz, 644.67 W, 99 %, 46477 MiB
2026/04/22 03:45:43.296, 1, 60, 1860 MHz, 659.73 W, 100 %, 46477 MiB
2026/04/22 03:45:43.297, 2, 57, 1965 MHz, 668.80 W, 100 %, 46477 MiB
2026/04/22 03:45:43.298, 3, 53, 1470 MHz, 667.64 W, 99 %, 46477 MiB
2026/04/22 03:45:44.298, 0, 55, 1890 MHz, 686.19 W, 99 %, 46477 MiB
2026/04/22 03:45:44.302, 1, 60, 1935 MHz, 686.28 W, 99 %, 46477 MiB
2026/04/22 03:45:44.305, 2, 57, 1815 MHz, 687.92 W, 99 %, 46477 MiB
2026/04/22 03:45:44.309, 3, 55, 1740 MHz, 690.25 W, 100 %, 46477 MiB
2026/04/22 03:45:45.311, 0, 55, 1830 MHz, 688.22 W, 100 %, 46477 MiB
2026/04/22 03:45:45.314, 1, 60, 1890 MHz, 692.37 W, 99 %, 46477 MiB
2026/04/22 03:45:45.318, 2, 56, 1830 MHz, 685.23 W, 100 %, 46477 MiB
2026/04/22 03:45:45.321, 3, 55, 1800 MHz, 691.59 W, 99 %, 46477 MiB
2026/04/22 03:45:46.324, 0, 55, 1785 MHz, 687.36 W, 99 %, 46477 MiB
2026/04/22 03:45:46.329, 1, 60, 1800 MHz, 690.09 W, 100 %, 46477 MiB
2026/04/22 03:45:46.332, 2, 57, 1800 MHz, 691.80 W, 99 %, 46477 MiB
2026/04/22 03:45:46.335, 3, 56, 1845 MHz, 690.67 W, 99 %, 46477 MiB
2026/04/22 03:45:47.339, 0, 55, 1830 MHz, 689.87 W, 100 %, 46477 MiB
2026/04/22 03:45:47.343, 1, 59, 1755 MHz, 689.31 W, 99 %, 46477 MiB
2026/04/22 03:45:47.346, 2, 57, 1830 MHz, 691.53 W, 99 %, 46477 MiB
2026/04/22 03:45:47.349, 3, 55, 1770 MHz, 688.55 W, 100 %, 46477 MiB
2026/04/22 03:45:48.352, 0, 55, 1890 MHz, 691.89 W, 100 %, 46477 MiB
2026/04/22 03:45:48.356, 1, 60, 1785 MHz, 691.13 W, 100 %, 46477 MiB
2026/04/22 03:45:48.359, 2, 56, 1920 MHz, 688.80 W, 100 %, 46477 MiB
2026/04/22 03:45:48.363, 3, 55, 1800 MHz, 695.10 W, 99 %, 46477 MiB
2026/04/22 03:45:49.366, 0, 55, 1830 MHz, 693.55 W, 99 %, 46477 MiB
2026/04/22 03:45:49.370, 1, 60, 1785 MHz, 695.62 W, 99 %, 46477 MiB
2026/04/22 03:45:49.374, 2, 57, 1860 MHz, 690.60 W, 99 %, 46477 MiB
2026/04/22 03:45:49.377, 3, 56, 1830 MHz, 692.31 W, 100 %, 46477 MiB
2026/04/22 03:45:50.379, 0, 54, 1860 MHz, 690.40 W, 100 %, 46477 MiB
2026/04/22 03:45:50.383, 1, 59, 1830 MHz, 690.10 W, 99 %, 46477 MiB
2026/04/22 03:45:50.387, 2, 57, 1845 MHz, 689.28 W, 100 %, 46477 MiB
2026/04/22 03:45:50.389, 3, 56, 1740 MHz, 687.29 W, 99 %, 46477 MiB
2026/04/22 03:45:51.392, 0, 55, 1845 MHz, 688.86 W, 99 %, 46477 MiB
2026/04/22 03:45:51.397, 1, 60, 1815 MHz, 692.53 W, 100 %, 46477 MiB
2026/04/22 03:45:51.401, 2, 56, 1800 MHz, 689.54 W, 100 %, 46477 MiB
2026/04/22 03:45:51.404, 3, 55, 1800 MHz, 689.98 W, 99 %, 46477 MiB
2026/04/22 03:45:52.407, 0, 54, 1875 MHz, 688.59 W, 99 %, 46477 MiB
2026/04/22 03:45:52.411, 1, 61, 1830 MHz, 693.17 W, 99 %, 46477 MiB
2026/04/22 03:45:52.415, 2, 56, 1935 MHz, 688.67 W, 99 %, 46477 MiB
2026/04/22 03:45:52.418, 3, 56, 1710 MHz, 688.14 W, 100 %, 46477 MiB
2026/04/22 03:45:53.421, 0, 56, 1920 MHz, 686.84 W, 100 %, 46477 MiB
2026/04/22 03:45:53.426, 1, 61, 1935 MHz, 689.02 W, 99 %, 46477 MiB
2026/04/22 03:45:53.429, 2, 57, 1830 MHz, 693.29 W, 100 %, 46477 MiB
2026/04/22 03:45:53.432, 3, 56, 1815 MHz, 692.09 W, 99 %, 46477 MiB
2026/04/22 03:45:54.436, 0, 55, 1845 MHz, 692.38 W, 99 %, 46477 MiB
2026/04/22 03:45:54.440, 1, 59, 1860 MHz, 694.11 W, 100 %, 46477 MiB
2026/04/22 03:45:54.443, 2, 57, 1875 MHz, 689.52 W, 99 %, 46477 MiB
2026/04/22 03:45:54.446, 3, 56, 1830 MHz, 695.49 W, 100 %, 46477 MiB
2026/04/22 03:45:55.449, 0, 56, 1905 MHz, 688.60 W, 99 %, 46477 MiB
2026/04/22 03:45:55.453, 1, 60, 1860 MHz, 693.77 W, 99 %, 46477 MiB
2026/04/22 03:45:55.456, 2, 57, 1860 MHz, 696.91 W, 99 %, 46477 MiB
2026/04/22 03:45:55.459, 3, 56, 1845 MHz, 691.98 W, 100 %, 46477 MiB
2026/04/22 03:45:56.462, 0, 55, 1905 MHz, 692.87 W, 100 %, 46477 MiB
2026/04/22 03:45:56.466, 1, 60, 1800 MHz, 694.68 W, 100 %, 46477 MiB
2026/04/22 03:45:56.468, 2, 57, 1905 MHz, 690.23 W, 100 %, 46477 MiB
2026/04/22 03:45:56.471, 3, 55, 1905 MHz, 692.34 W, 99 %, 46477 MiB
2026/04/22 03:45:57.474, 0, 54, 1860 MHz, 690.65 W, 99 %, 46477 MiB
2026/04/22 03:45:57.477, 1, 61, 1815 MHz, 692.50 W, 98 %, 46477 MiB
2026/04/22 03:45:57.481, 2, 57, 1920 MHz, 688.71 W, 99 %, 46477 MiB
2026/04/22 03:45:57.484, 3, 56, 1815 MHz, 697.99 W, 100 %, 46477 MiB
2026/04/22 03:45:58.487, 0, 55, 1830 MHz, 685.83 W, 100 %, 46477 MiB
2026/04/22 03:45:58.491, 1, 60, 1860 MHz, 690.42 W, 99 %, 46477 MiB
2026/04/22 03:45:58.494, 2, 57, 1755 MHz, 691.17 W, 100 %, 46477 MiB
2026/04/22 03:45:58.496, 3, 56, 1800 MHz, 691.57 W, 99 %, 46477 MiB
2026/04/22 03:45:59.498, 0, 56, 1845 MHz, 690.92 W, 99 %, 46477 MiB
2026/04/22 03:45:59.502, 1, 61, 1815 MHz, 690.91 W, 100 %, 46477 MiB
2026/04/22 03:45:59.505, 2, 58, 1875 MHz, 689.75 W, 99 %, 46477 MiB
2026/04/22 03:45:59.507, 3, 56, 1875 MHz, 691.00 W, 99 %, 46477 MiB
2026/04/22 03:46:00.509, 0, 56, 1890 MHz, 692.71 W, 99 %, 46477 MiB
2026/04/22 03:46:00.513, 1, 61, 1770 MHz, 692.70 W, 99 %, 46477 MiB
2026/04/22 03:46:00.516, 2, 57, 1815 MHz, 695.88 W, 99 %, 46477 MiB
2026/04/22 03:46:00.519, 3, 56, 1815 MHz, 694.31 W, 100 %, 46477 MiB
2026/04/22 03:46:01.523, 0, 54, 1905 MHz, 690.34 W, 100 %, 46477 MiB
2026/04/22 03:46:01.526, 1, 61, 1740 MHz, 689.05 W, 100 %, 46477 MiB
2026/04/22 03:46:01.529, 2, 57, 1845 MHz, 690.89 W, 100 %, 46477 MiB
2026/04/22 03:46:01.531, 3, 56, 1875 MHz, 684.54 W, 99 %, 46477 MiB
2026/04/22 03:46:02.534, 0, 56, 1875 MHz, 694.27 W, 99 %, 46477 MiB
2026/04/22 03:46:02.537, 1, 61, 1845 MHz, 693.11 W, 100 %, 46477 MiB
2026/04/22 03:46:02.539, 2, 57, 1800 MHz, 690.78 W, 99 %, 46477 MiB
2026/04/22 03:46:02.542, 3, 56, 1785 MHz, 695.45 W, 100 %, 46477 MiB
2026/04/22 03:46:03.545, 0, 56, 1845 MHz, 690.65 W, 100 %, 46477 MiB
2026/04/22 03:46:03.549, 1, 60, 1905 MHz, 691.04 W, 99 %, 46477 MiB
2026/04/22 03:46:03.553, 2, 57, 1815 MHz, 690.57 W, 100 %, 46477 MiB
2026/04/22 03:46:03.556, 3, 56, 1845 MHz, 692.50 W, 100 %, 46477 MiB
2026/04/22 03:46:04.559, 0, 55, 1800 MHz, 696.01 W, 99 %, 46477 MiB
2026/04/22 03:46:04.564, 1, 61, 1815 MHz, 694.97 W, 100 %, 46477 MiB
2026/04/22 03:46:04.567, 2, 57, 1845 MHz, 686.42 W, 100 %, 46477 MiB
2026/04/22 03:46:04.571, 3, 55, 1785 MHz, 692.75 W, 99 %, 46477 MiB
2026/04/22 03:46:05.575, 0, 55, 1830 MHz, 693.67 W, 100 %, 46477 MiB
2026/04/22 03:46:05.579, 1, 61, 1770 MHz, 690.89 W, 99 %, 46477 MiB
2026/04/22 03:46:05.582, 2, 58, 1815 MHz, 693.18 W, 99 %, 46477 MiB
2026/04/22 03:46:05.585, 3, 56, 1755 MHz, 693.64 W, 100 %, 46477 MiB
2026/04/22 03:46:06.588, 0, 55, 1965 MHz, 611.63 W, 100 %, 46477 MiB
2026/04/22 03:46:06.592, 1, 61, 1875 MHz, 619.47 W, 100 %, 46477 MiB
2026/04/22 03:46:06.595, 2, 57, 1875 MHz, 626.27 W, 100 %, 46477 MiB
2026/04/22 03:46:06.596, 3, 56, 1905 MHz, 616.06 W, 99 %, 46477 MiB
2026/04/22 03:46:07.599, 0, 54, 1920 MHz, 685.27 W, 99 %, 46477 MiB
2026/04/22 03:46:07.602, 1, 61, 1800 MHz, 691.12 W, 100 %, 46477 MiB
2026/04/22 03:46:07.602, 2, 56, 1935 MHz, 684.24 W, 99 %, 46477 MiB
2026/04/22 03:46:07.603, 3, 56, 1905 MHz, 686.16 W, 100 %, 46477 MiB
2026/04/22 03:46:08.604, 0, 56, 1875 MHz, 698.63 W, 100 %, 46477 MiB
2026/04/22 03:46:08.606, 1, 60, 1845 MHz, 693.58 W, 99 %, 46477 MiB
2026/04/22 03:46:08.608, 2, 57, 1860 MHz, 691.38 W, 100 %, 46477 MiB
2026/04/22 03:46:08.609, 3, 56, 1830 MHz, 694.51 W, 99 %, 46477 MiB
2026/04/22 03:46:09.610, 0, 56, 1905 MHz, 690.78 W, 99 %, 46477 MiB
2026/04/22 03:46:09.613, 1, 61, 1830 MHz, 694.58 W, 100 %, 46477 MiB
2026/04/22 03:46:09.615, 2, 57, 1830 MHz, 697.93 W, 99 %, 46477 MiB
2026/04/22 03:46:09.618, 3, 56, 1860 MHz, 689.07 W, 99 %, 46477 MiB
2026/04/22 03:46:10.621, 0, 54, 1815 MHz, 685.00 W, 99 %, 46477 MiB
2026/04/22 03:46:10.624, 1, 61, 1770 MHz, 689.48 W, 99 %, 46477 MiB
2026/04/22 03:46:10.627, 2, 56, 1875 MHz, 685.84 W, 99 %, 46477 MiB
2026/04/22 03:46:10.630, 3, 54, 1740 MHz, 691.55 W, 100 %, 46477 MiB
2026/04/22 03:46:11.633, 0, 55, 1695 MHz, 694.01 W, 100 %, 46477 MiB
2026/04/22 03:46:11.637, 1, 60, 1770 MHz, 693.91 W, 100 %, 46477 MiB
2026/04/22 03:46:11.640, 2, 57, 1830 MHz, 693.27 W, 100 %, 46477 MiB
2026/04/22 03:46:11.644, 3, 56, 1695 MHz, 696.38 W, 99 %, 46477 MiB
2026/04/22 03:46:12.647, 0, 55, 1845 MHz, 693.03 W, 99 %, 46477 MiB
2026/04/22 03:46:12.650, 1, 60, 1860 MHz, 693.20 W, 100 %, 46477 MiB
2026/04/22 03:46:12.653, 2, 57, 1815 MHz, 690.06 W, 99 %, 46477 MiB
2026/04/22 03:46:12.656, 3, 56, 1815 MHz, 689.39 W, 100 %, 46477 MiB
2026/04/22 03:46:13.659, 0, 56, 1845 MHz, 691.16 W, 100 %, 46477 MiB
2026/04/22 03:46:13.664, 1, 62, 1815 MHz, 694.41 W, 99 %, 46477 MiB
2026/04/22 03:46:13.666, 2, 58, 1830 MHz, 696.36 W, 99 %, 46477 MiB
2026/04/22 03:46:13.668, 3, 56, 1845 MHz, 690.83 W, 100 %, 46477 MiB
2026/04/22 03:46:14.672, 0, 56, 1845 MHz, 691.79 W, 100 %, 46477 MiB
2026/04/22 03:46:14.675, 1, 61, 1815 MHz, 693.60 W, 100 %, 46477 MiB
2026/04/22 03:46:14.678, 2, 56, 1770 MHz, 690.86 W, 100 %, 46477 MiB
2026/04/22 03:46:14.681, 3, 56, 1860 MHz, 690.10 W, 99 %, 46477 MiB
2026/04/22 03:46:15.684, 0, 54, 1920 MHz, 690.24 W, 100 %, 46477 MiB
2026/04/22 03:46:15.687, 1, 61, 1740 MHz, 693.99 W, 100 %, 46477 MiB
2026/04/22 03:46:15.691, 2, 57, 1800 MHz, 694.01 W, 99 %, 46477 MiB
2026/04/22 03:46:15.693, 3, 57, 1815 MHz, 690.76 W, 100 %, 46477 MiB
2026/04/22 03:46:16.697, 0, 55, 1890 MHz, 693.13 W, 100 %, 46477 MiB
2026/04/22 03:46:16.701, 1, 61, 1815 MHz, 694.66 W, 99 %, 46477 MiB
2026/04/22 03:46:16.704, 2, 57, 1905 MHz, 689.52 W, 100 %, 46477 MiB
2026/04/22 03:46:16.707, 3, 56, 1800 MHz, 690.94 W, 99 %, 46477 MiB
2026/04/22 03:46:17.710, 0, 56, 1830 MHz, 688.77 W, 99 %, 46477 MiB
2026/04/22 03:46:17.713, 1, 60, 1890 MHz, 690.60 W, 100 %, 46477 MiB
2026/04/22 03:46:17.716, 2, 58, 1875 MHz, 690.20 W, 99 %, 46477 MiB
2026/04/22 03:46:17.719, 3, 57, 1830 MHz, 693.92 W, 99 %, 46477 MiB
2026/04/22 03:46:18.722, 0, 56, 1830 MHz, 691.25 W, 100 %, 46477 MiB
2026/04/22 03:46:18.726, 1, 61, 1785 MHz, 692.67 W, 99 %, 46477 MiB
2026/04/22 03:46:18.729, 2, 58, 1785 MHz, 693.55 W, 99 %, 46477 MiB
2026/04/22 03:46:18.732, 3, 56, 1800 MHz, 693.62 W, 100 %, 46477 MiB
2026/04/22 03:46:19.735, 0, 55, 1860 MHz, 689.55 W, 100 %, 46477 MiB
2026/04/22 03:46:19.740, 1, 62, 1800 MHz, 692.73 W, 100 %, 46477 MiB
2026/04/22 03:46:19.743, 2, 56, 1890 MHz, 688.08 W, 100 %, 46477 MiB
2026/04/22 03:46:19.746, 3, 55, 1800 MHz, 691.05 W, 99 %, 46477 MiB
2026/04/22 03:46:20.749, 0, 56, 1890 MHz, 690.32 W, 99 %, 46477 MiB
2026/04/22 03:46:20.753, 1, 61, 1770 MHz, 691.92 W, 99 %, 46477 MiB
2026/04/22 03:46:20.756, 2, 57, 1785 MHz, 693.37 W, 99 %, 46477 MiB
2026/04/22 03:46:20.759, 3, 56, 1830 MHz, 689.63 W, 100 %, 46477 MiB
2026/04/22 03:46:21.762, 0, 56, 1830 MHz, 690.83 W, 100 %, 46477 MiB
2026/04/22 03:46:21.766, 1, 60, 1875 MHz, 692.83 W, 99 %, 46477 MiB
2026/04/22 03:46:21.769, 2, 58, 1860 MHz, 691.09 W, 100 %, 46477 MiB
2026/04/22 03:46:21.772, 3, 57, 1830 MHz, 693.41 W, 99 %, 46477 MiB
2026/04/22 03:46:22.775, 0, 56, 1875 MHz, 689.98 W, 99 %, 46477 MiB
2026/04/22 03:46:22.779, 1, 61, 1845 MHz, 691.29 W, 100 %, 46477 MiB
2026/04/22 03:46:22.782, 2, 58, 1830 MHz, 692.81 W, 99 %, 46477 MiB
2026/04/22 03:46:22.785, 3, 57, 1905 MHz, 691.74 W, 99 %, 46477 MiB
2026/04/22 03:46:23.789, 0, 55, 1815 MHz, 691.52 W, 99 %, 46477 MiB
2026/04/22 03:46:23.793, 1, 60, 1755 MHz, 689.93 W, 99 %, 46477 MiB
2026/04/22 03:46:23.796, 2, 57, 1830 MHz, 696.23 W, 99 %, 46477 MiB
2026/04/22 03:46:23.798, 3, 55, 1905 MHz, 687.43 W, 100 %, 46477 MiB
2026/04/22 03:46:24.800, 0, 55, 1845 MHz, 691.81 W, 100 %, 46477 MiB
2026/04/22 03:46:24.804, 1, 61, 1845 MHz, 693.35 W, 99 %, 46477 MiB
2026/04/22 03:46:24.806, 2, 58, 1875 MHz, 692.91 W, 100 %, 46477 MiB
2026/04/22 03:46:24.809, 3, 56, 1815 MHz, 698.46 W, 99 %, 46477 MiB
2026/04/22 03:46:25.813, 0, 56, 1905 MHz, 689.57 W, 99 %, 46477 MiB
2026/04/22 03:46:25.817, 1, 61, 1875 MHz, 688.60 W, 100 %, 46477 MiB
2026/04/22 03:46:25.820, 2, 57, 1860 MHz, 689.23 W, 99 %, 46477 MiB
2026/04/22 03:46:25.823, 3, 56, 1830 MHz, 690.07 W, 100 %, 46477 MiB
2026/04/22 03:46:26.826, 0, 57, 1845 MHz, 693.54 W, 100 %, 46477 MiB
2026/04/22 03:46:26.830, 1, 62, 1785 MHz, 691.06 W, 99 %, 46477 MiB
2026/04/22 03:46:26.833, 2, 58, 1830 MHz, 693.56 W, 99 %, 46477 MiB
2026/04/22 03:46:26.836, 3, 56, 1830 MHz, 696.26 W, 99 %, 46477 MiB
2026/04/22 03:46:27.840, 0, 56, 1860 MHz, 687.96 W, 100 %, 46477 MiB
2026/04/22 03:46:27.844, 1, 61, 1860 MHz, 691.35 W, 100 %, 46477 MiB
2026/04/22 03:46:27.847, 2, 57, 1800 MHz, 689.45 W, 100 %, 46477 MiB
2026/04/22 03:46:27.850, 3, 56, 1845 MHz, 692.10 W, 99 %, 46477 MiB
2026/04/22 03:46:28.853, 0, 57, 1935 MHz, 690.71 W, 99 %, 46477 MiB
2026/04/22 03:46:28.857, 1, 61, 1875 MHz, 691.43 W, 99 %, 46477 MiB
2026/04/22 03:46:28.860, 2, 57, 1890 MHz, 690.91 W, 99 %, 46477 MiB
2026/04/22 03:46:28.863, 3, 57, 1755 MHz, 691.91 W, 100 %, 46477 MiB
2026/04/22 03:46:29.866, 0, 49, 1965 MHz, 636.08 W, 100 %, 46477 MiB
2026/04/22 03:46:29.869, 1, 54, 1965 MHz, 621.68 W, 25 %, 46477 MiB
2026/04/22 03:46:29.871, 2, 51, 1950 MHz, 640.91 W, 100 %, 46477 MiB
2026/04/22 03:46:29.874, 3, 51, 1965 MHz, 642.45 W, 86 %, 46477 MiB
2026/04/22 03:46:30.876, 0, 56, 1905 MHz, 607.56 W, 100 %, 46477 MiB
2026/04/22 03:46:30.880, 1, 61, 1635 MHz, 642.70 W, 99 %, 46477 MiB
2026/04/22 03:46:30.881, 2, 58, 1875 MHz, 623.87 W, 100 %, 46477 MiB
2026/04/22 03:46:30.883, 3, 57, 1905 MHz, 651.71 W, 99 %, 46477 MiB
2026/04/22 03:46:31.885, 0, 56, 1815 MHz, 690.60 W, 100 %, 46477 MiB
2026/04/22 03:46:31.889, 1, 60, 1725 MHz, 685.72 W, 100 %, 46477 MiB
2026/04/22 03:46:31.892, 2, 58, 1830 MHz, 693.76 W, 100 %, 46477 MiB
2026/04/22 03:46:31.895, 3, 56, 1860 MHz, 690.99 W, 99 %, 46477 MiB
2026/04/22 03:46:32.897, 0, 55, 1920 MHz, 687.00 W, 99 %, 46477 MiB
2026/04/22 03:46:32.901, 1, 62, 1770 MHz, 692.32 W, 97 %, 46477 MiB
2026/04/22 03:46:32.904, 2, 57, 1920 MHz, 692.24 W, 99 %, 46477 MiB
2026/04/22 03:46:32.907, 3, 57, 1815 MHz, 690.11 W, 100 %, 46477 MiB
2026/04/22 03:46:33.910, 0, 56, 1905 MHz, 688.30 W, 100 %, 46477 MiB
2026/04/22 03:46:33.915, 1, 61, 1800 MHz, 691.05 W, 99 %, 46477 MiB
2026/04/22 03:46:33.926, 2, 57, 1890 MHz, 689.80 W, 100 %, 46477 MiB
2026/04/22 03:46:33.929, 3, 57, 1830 MHz, 688.55 W, 99 %, 46477 MiB
2026/04/22 03:46:34.933, 0, 56, 1890 MHz, 691.55 W, 99 %, 46477 MiB
2026/04/22 03:46:34.938, 1, 61, 1815 MHz, 693.89 W, 100 %, 46477 MiB
2026/04/22 03:46:34.941, 2, 58, 1635 MHz, 691.25 W, 99 %, 46477 MiB
2026/04/22 03:46:34.944, 3, 57, 1785 MHz, 689.24 W, 99 %, 46477 MiB
2026/04/22 03:46:35.947, 0, 56, 1815 MHz, 692.91 W, 100 %, 46477 MiB
2026/04/22 03:46:35.952, 1, 61, 1905 MHz, 691.35 W, 99 %, 46477 MiB
2026/04/22 03:46:35.955, 2, 58, 1890 MHz, 686.27 W, 99 %, 46477 MiB
2026/04/22 03:46:35.957, 3, 56, 1845 MHz, 692.83 W, 100 %, 46477 MiB
2026/04/22 03:46:36.960, 0, 56, 1845 MHz, 693.98 W, 100 %, 46477 MiB
2026/04/22 03:46:36.965, 1, 61, 1830 MHz, 693.05 W, 100 %, 46477 MiB
2026/04/22 03:46:36.968, 2, 57, 1830 MHz, 695.26 W, 100 %, 46477 MiB
2026/04/22 03:46:36.971, 3, 55, 1920 MHz, 692.26 W, 99 %, 46477 MiB
2026/04/22 03:46:37.974, 0, 56, 1815 MHz, 690.61 W, 99 %, 46477 MiB
2026/04/22 03:46:37.978, 1, 62, 1815 MHz, 689.55 W, 99 %, 46477 MiB
2026/04/22 03:46:37.982, 2, 58, 1860 MHz, 691.12 W, 99 %, 46477 MiB
2026/04/22 03:46:37.985, 3, 56, 1905 MHz, 687.09 W, 100 %, 46477 MiB
2026/04/22 03:46:38.988, 0, 56, 1890 MHz, 687.53 W, 100 %, 46477 MiB
2026/04/22 03:46:38.991, 1, 61, 1815 MHz, 691.91 W, 99 %, 46477 MiB
2026/04/22 03:46:38.995, 2, 57, 1920 MHz, 687.72 W, 100 %, 46477 MiB
2026/04/22 03:46:38.998, 3, 57, 1830 MHz, 695.43 W, 99 %, 46477 MiB
2026/04/22 03:46:40.001, 0, 56, 1875 MHz, 687.67 W, 99 %, 46477 MiB
2026/04/22 03:46:40.005, 1, 61, 1740 MHz, 693.19 W, 100 %, 46477 MiB
2026/04/22 03:46:40.008, 2, 58, 1830 MHz, 694.76 W, 99 %, 46477 MiB
2026/04/22 03:46:40.012, 3, 57, 1770 MHz, 691.58 W, 99 %, 46477 MiB
2026/04/22 03:46:41.014, 0, 56, 1830 MHz, 689.17 W, 99 %, 46477 MiB
2026/04/22 03:46:41.018, 1, 61, 1875 MHz, 689.32 W, 99 %, 46477 MiB
2026/04/22 03:46:41.022, 2, 58, 1875 MHz, 692.07 W, 99 %, 46477 MiB
2026/04/22 03:46:41.025, 3, 56, 1860 MHz, 689.84 W, 100 %, 46477 MiB
2026/04/22 03:46:42.028, 0, 56, 1890 MHz, 687.12 W, 100 %, 46477 MiB
2026/04/22 03:46:42.032, 1, 62, 1800 MHz, 696.55 W, 100 %, 46477 MiB
2026/04/22 03:46:42.036, 2, 58, 1770 MHz, 694.43 W, 100 %, 46477 MiB
2026/04/22 03:46:42.039, 3, 57, 1875 MHz, 691.65 W, 99 %, 46477 MiB
2026/04/22 03:46:43.042, 0, 56, 1920 MHz, 688.12 W, 99 %, 46477 MiB
2026/04/22 03:46:43.047, 1, 61, 1770 MHz, 694.93 W, 100 %, 46477 MiB
2026/04/22 03:46:43.050, 2, 57, 1905 MHz, 692.87 W, 99 %, 46477 MiB
2026/04/22 03:46:43.053, 3, 57, 1875 MHz, 690.59 W, 100 %, 46477 MiB
2026/04/22 03:46:44.056, 0, 56, 1830 MHz, 690.88 W, 100 %, 46477 MiB
2026/04/22 03:46:44.061, 1, 61, 1830 MHz, 694.73 W, 99 %, 46477 MiB
