timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 23:42:35.252, 2, 24, 345 MHz, 71.17 W, 0 %, 4 MiB
2026/04/21 23:42:35.254, 3, 21, 345 MHz, 68.17 W, 0 %, 4 MiB
2026/04/21 23:42:35.255, 4, 22, 345 MHz, 70.96 W, 0 %, 4 MiB
2026/04/21 23:42:35.257, 5, 24, 345 MHz, 69.91 W, 0 %, 4 MiB
2026/04/21 23:42:35.259, 6, 23, 345 MHz, 68.75 W, 0 %, 4 MiB
2026/04/21 23:42:35.261, 7, 21, 345 MHz, 69.57 W, 0 %, 4 MiB
2026/04/21 23:42:36.261, 0, 23, 1980 MHz, 105.38 W, 0 %, 725 MiB
2026/04/21 23:42:36.265, 1, 24, 345 MHz, 70.34 W, 0 %, 4 MiB
2026/04/21 23:42:36.268, 2, 24, 345 MHz, 71.18 W, 0 %, 4 MiB
2026/04/21 23:42:36.272, 3, 21, 345 MHz, 68.14 W, 0 %, 4 MiB
2026/04/21 23:42:36.276, 4, 22, 345 MHz, 70.93 W, 0 %, 4 MiB
2026/04/21 23:42:36.279, 5, 24, 345 MHz, 69.97 W, 0 %, 4 MiB
2026/04/21 23:42:36.282, 6, 23, 345 MHz, 68.76 W, 0 %, 4 MiB
2026/04/21 23:42:36.289, 7, 21, 345 MHz, 69.50 W, 0 %, 4 MiB
2026/04/21 23:42:37.295, 0, 23, 1980 MHz, 113.02 W, 0 %, 727 MiB
2026/04/21 23:42:37.296, 1, 25, 1980 MHz, 99.01 W, 1 %, 43 MiB
2026/04/21 23:42:37.296, 2, 25, 1980 MHz, 89.18 W, 0 %, 43 MiB
2026/04/21 23:42:37.296, 3, 22, 1980 MHz, 97.64 W, 2 %, 529 MiB
2026/04/21 23:42:37.297, 4, 23, 1980 MHz, 108.79 W, 0 %, 529 MiB
2026/04/21 23:42:37.297, 5, 26, 1980 MHz, 112.08 W, 1 %, 529 MiB
2026/04/21 23:42:37.297, 6, 24, 1980 MHz, 83.35 W, 0 %, 35 MiB
2026/04/21 23:42:37.298, 7, 23, 1980 MHz, 97.13 W, 2 %, 529 MiB
2026/04/21 23:42:38.298, 0, 23, 1980 MHz, 113.14 W, 0 %, 727 MiB
2026/04/21 23:42:38.300, 1, 25, 1980 MHz, 115.64 W, 0 %, 727 MiB
2026/04/21 23:42:38.300, 2, 25, 1980 MHz, 116.68 W, 0 %, 725 MiB
2026/04/21 23:42:38.301, 3, 22, 1980 MHz, 112.05 W, 0 %, 727 MiB
2026/04/21 23:42:38.301, 4, 23, 1980 MHz, 115.97 W, 0 %, 727 MiB
2026/04/21 23:42:38.302, 5, 26, 1980 MHz, 114.58 W, 0 %, 727 MiB
2026/04/21 23:42:38.302, 6, 25, 1980 MHz, 116.35 W, 0 %, 727 MiB
2026/04/21 23:42:38.302, 7, 23, 1980 MHz, 112.21 W, 0 %, 727 MiB
2026/04/21 23:42:39.303, 0, 23, 1980 MHz, 113.63 W, 0 %, 1519 MiB
2026/04/21 23:42:39.303, 1, 25, 1980 MHz, 116.26 W, 0 %, 1519 MiB
2026/04/21 23:42:39.303, 2, 25, 1980 MHz, 116.57 W, 0 %, 1519 MiB
2026/04/21 23:42:39.304, 3, 22, 1980 MHz, 112.30 W, 2 %, 1519 MiB
2026/04/21 23:42:39.304, 4, 23, 1980 MHz, 116.30 W, 0 %, 1519 MiB
2026/04/21 23:42:39.304, 5, 26, 1980 MHz, 114.92 W, 0 %, 1519 MiB
2026/04/21 23:42:39.304, 6, 25, 1980 MHz, 116.70 W, 3 %, 1519 MiB
2026/04/21 23:42:39.305, 7, 23, 1980 MHz, 112.67 W, 3 %, 1519 MiB
2026/04/21 23:42:40.305, 0, 23, 1980 MHz, 113.22 W, 0 %, 1519 MiB
2026/04/21 23:42:40.306, 1, 26, 1980 MHz, 115.75 W, 3 %, 1721 MiB
2026/04/21 23:42:40.307, 2, 25, 1980 MHz, 116.72 W, 0 %, 1721 MiB
2026/04/21 23:42:40.307, 3, 22, 1980 MHz, 112.04 W, 2 %, 1721 MiB
2026/04/21 23:42:40.307, 4, 23, 1980 MHz, 116.19 W, 0 %, 1721 MiB
2026/04/21 23:42:40.307, 5, 26, 1980 MHz, 114.53 W, 0 %, 1721 MiB
2026/04/21 23:42:40.308, 6, 25, 1980 MHz, 116.28 W, 4 %, 1721 MiB
2026/04/21 23:42:40.308, 7, 23, 1980 MHz, 112.30 W, 2 %, 1721 MiB
2026/04/21 23:42:41.308, 0, 23, 1980 MHz, 113.30 W, 0 %, 1741 MiB
2026/04/21 23:42:41.309, 1, 26, 1980 MHz, 116.32 W, 0 %, 1741 MiB
2026/04/21 23:42:41.309, 2, 25, 1980 MHz, 116.61 W, 0 %, 1741 MiB
2026/04/21 23:42:41.309, 3, 23, 1980 MHz, 112.22 W, 0 %, 1741 MiB
2026/04/21 23:42:41.310, 4, 23, 1980 MHz, 116.11 W, 0 %, 1741 MiB
2026/04/21 23:42:41.310, 5, 26, 1980 MHz, 114.63 W, 0 %, 1741 MiB
2026/04/21 23:42:41.310, 6, 25, 1980 MHz, 116.38 W, 0 %, 1741 MiB
2026/04/21 23:42:41.310, 7, 23, 1980 MHz, 112.42 W, 0 %, 1741 MiB
